Dólar compra,Dólar venta,Dólar eBROU compra,Dólar eBROU venta,Euro compra,Euro venta,Peso Argentino compra,Peso Argentino venta,Real compra,Real venta,fecha
23.25,24.75,NA,NA,30.6,33.8,7.3,8.3,11.1,12.1,2007-06-24
23.2,24.7,NA,NA,30.7,33.9,7.3,8.3,11.1,12.1,2007-06-25
23.3,24.8,NA,NA,30.8,34,7.3,8.3,11.1,12.1,2007-06-26
23.2,24.7,NA,NA,30.7,33.9,7.3,8.3,11.1,12.1,2007-06-27
23.2,24.7,NA,NA,30.6,33.8,7.3,8.3,11.1,12.1,2007-06-28
23.1,24.6,NA,NA,30.65,33.85,7.3,8.3,11.1,12.1,2007-06-29
23.1,24.6,NA,NA,30.65,33.85,7.3,8.3,11.1,12.1,2007-06-30
23.1,24.6,NA,NA,30.65,33.85,7.3,8.3,11.1,12.1,2007-07-01
23.25,24.75,NA,NA,30.9,34.1,7.3,8.3,11.1,12.1,2007-07-02
23.15,24.65,NA,NA,31,34.2,7.3,8.3,11.1,12.1,2007-07-03
23.25,24.75,NA,NA,31.1,34.35,7.3,8.3,11.1,12.1,2007-07-04
23.25,24.75,NA,NA,31.15,34.35,7.3,8.3,11.1,12.1,2007-07-05
23.25,24.75,NA,NA,30.85,34,7.3,8.3,11.1,12.1,2007-07-06
23.25,24.75,NA,NA,30.85,34,7.3,8.3,11.1,12.1,2007-07-07
23.25,24.75,NA,NA,30.85,34,7.3,8.3,11.1,12.1,2007-07-08
23.15,24.65,NA,NA,31,34.2,7.3,8.3,11.1,12.1,2007-07-09
23.2,24.7,NA,NA,31.25,34.5,7.3,8.3,11.1,12.1,2007-07-10
23.2,24.7,NA,NA,31.25,34.5,7.3,8.3,11.1,12.1,2007-07-11
23.2,24.7,NA,NA,31.35,34.6,7.3,8.3,11.1,12.1,2007-07-12
23.2,24.7,NA,NA,31.4,34.6,7.3,8.3,11.1,12.1,2007-07-13
23.2,24.7,NA,NA,31.4,34.6,7.3,8.3,11.1,12.1,2007-07-14
23.2,24.7,NA,NA,31.4,34.6,7.3,8.3,11.1,12.1,2007-07-15
23.15,24.65,NA,NA,31.35,34.55,7.3,8.3,11.1,12.1,2007-07-16
23.1,24.6,NA,NA,31.3,34.55,7.3,8.3,11.1,12.1,2007-07-17
23.1,24.6,NA,NA,31.3,34.55,7.3,8.3,11.1,12.1,2007-07-18
23.45,24.05,NA,NA,31.85,33.8,7.3,8.1,11.3,12.1,2007-07-19
23.35,23.95,NA,NA,31.75,33.7,7.3,8.1,11.4,12.2,2007-07-20
23.35,23.95,NA,NA,31.75,33.7,7.3,8.1,11.4,12.2,2007-07-21
23.35,23.95,NA,NA,31.75,33.7,7.3,8.1,11.4,12.2,2007-07-22
23.4,24,NA,NA,31.8,33.75,7.2,8,11.3,12.1,2007-07-23
23.4,24,NA,NA,31.8,33.75,7.2,8,11.3,12.1,2007-07-24
23.3,23.9,NA,NA,31.5,33.2,7.2,8,11.3,12.1,2007-07-25
23.35,23.95,NA,NA,31.65,33.4,7,7.8,11.2,12,2007-07-26
23.35,23.95,NA,NA,31.4,33.1,7,7.8,11.2,12,2007-07-27
23.35,23.95,NA,NA,31.4,33.1,7,7.8,11.2,12,2007-07-28
23.35,23.95,NA,NA,31.4,33.1,7,7.8,11.2,12,2007-07-29
23.35,23.95,NA,NA,31.55,33.25,7,7.8,11.2,12,2007-07-30
23.4,24,NA,NA,31.65,33.35,7,7.8,11.2,12,2007-07-31
23.35,23.95,NA,NA,31.5,33.2,7,7.8,11.2,12,2007-08-01
23.3,23.9,NA,NA,31.4,33.1,7,7.8,11.2,12,2007-08-02
23.3,23.9,NA,NA,31.5,33.2,7,7.8,11.2,12,2007-08-03
23.3,23.9,NA,NA,31.5,33.2,7,7.8,11.2,12,2007-08-04
23.3,23.9,NA,NA,31.5,33.2,7,7.8,11.2,12,2007-08-05
23.2,23.8,NA,NA,31.55,33.25,7,7.8,11.2,12,2007-08-06
23.25,23.85,NA,NA,31.65,33.35,7,7.8,11.2,12,2007-08-07
23.25,23.85,NA,NA,31.55,33.25,7,7.8,11.2,12,2007-08-08
23.25,23.85,NA,NA,31.4,33.15,7,7.8,11.2,12,2007-08-09
23.2,23.8,NA,NA,31.35,33.05,7,7.8,11.2,12,2007-08-10
23.2,23.8,NA,NA,31.35,33.05,7,7.8,11.2,12,2007-08-11
23.2,23.8,NA,NA,31.35,33.05,7,7.8,11.2,12,2007-08-12
23.15,23.75,NA,NA,31.1,32.8,7,7.8,11.2,12,2007-08-13
23.25,23.85,NA,NA,31.2,32.9,7,7.8,11.2,12,2007-08-14
23.3,23.9,NA,NA,31.1,32.8,7,7.8,11.2,12,2007-08-15
23.45,24.05,NA,NA,31,32.65,7,7.8,11,11.8,2007-08-16
23.35,23.95,NA,NA,31.1,32.8,7,7.8,11,11.8,2007-08-17
23.35,23.95,NA,NA,31.1,32.8,7,7.8,11,11.8,2007-08-18
23.35,23.95,NA,NA,31.1,32.8,7,7.8,11,11.8,2007-08-19
23.3,23.9,NA,NA,31,32.65,7,7.8,11,11.8,2007-08-20
23.3,23.9,NA,NA,31,32.65,7,7.8,11,11.8,2007-08-21
23.3,23.9,NA,NA,30.95,32.6,7,7.8,11,11.8,2007-08-22
23.3,23.9,NA,NA,31.1,32.8,7,7.8,11,11.8,2007-08-23
23.35,23.95,NA,NA,31.5,33.2,7,7.8,11,11.8,2007-08-24
23.35,23.95,NA,NA,31.5,33.2,7,7.8,11,11.8,2007-08-25
23.35,23.95,NA,NA,31.5,33.2,7,7.8,11,11.8,2007-08-26
23.35,23.95,NA,NA,31.4,33.1,7,7.8,11,11.8,2007-08-27
23.35,23.95,NA,NA,31.4,33.1,7,7.8,11,11.8,2007-08-28
23.25,23.85,NA,NA,31.2,32.9,7,7.8,11,11.8,2007-08-29
23.3,23.9,NA,NA,31.35,33.05,7,7.8,11,11.8,2007-08-30
23.3,23.9,NA,NA,31.35,33.05,7,7.8,11,11.8,2007-08-31
23.3,23.9,NA,NA,31.35,33.05,7,7.8,11,11.8,2007-09-01
23.3,23.9,NA,NA,31.35,33.05,7,7.8,11,11.8,2007-09-02
23.25,23.85,NA,NA,31.25,32.95,7,7.8,11,11.8,2007-09-03
23.1,23.7,NA,NA,31,32.7,7,7.8,11,11.8,2007-09-04
22.8,23.4,NA,NA,30.7,32.4,7,7.8,11,11.8,2007-09-05
22.8,23.4,NA,NA,30.7,32.4,7,7.8,11,11.8,2007-09-06
23,23.6,NA,NA,31.25,32.95,7,7.8,11,11.8,2007-09-07
23,23.6,NA,NA,31.25,32.95,7,7.8,11,11.8,2007-09-08
23,23.6,NA,NA,31.25,32.95,7,7.8,11,11.8,2007-09-09
22.85,23.45,NA,NA,31.1,32.8,7,7.8,11,11.8,2007-09-10
22.75,23.35,NA,NA,31.05,32.75,7,7.8,11,11.8,2007-09-11
22.85,23.45,NA,NA,31.2,32.9,7,7.8,11,11.8,2007-09-12
22.85,23.45,NA,NA,31.35,33.05,7,7.8,11,11.8,2007-09-13
22.95,23.55,NA,NA,31.4,33.1,7,7.8,11,11.8,2007-09-14
22.95,23.55,NA,NA,31.4,33.1,7,7.8,11,11.8,2007-09-15
22.95,23.55,NA,NA,31.4,33.1,7,7.8,11,11.8,2007-09-16
22.95,23.55,NA,NA,31.4,33.1,7,7.8,11,11.8,2007-09-17
23.15,23.75,NA,NA,31.7,33.4,7,7.8,11,11.8,2007-09-18
22.95,23.55,NA,NA,31.65,33.35,7,7.8,11,11.8,2007-09-19
22.4,23.2,NA,NA,31.15,33.15,6.8,7.6,10.6,11.5,2007-09-20
22.65,22.6,NA,NA,31.45,33.45,6.8,7.6,10.6,11.5,2007-09-21
22.65,22.6,NA,NA,31.45,33.45,6.8,7.6,10.6,11.5,2007-09-22
22.65,22.6,NA,NA,31.45,33.45,6.8,7.6,10.6,11.5,2007-09-23
22.6,23.4,NA,NA,31.4,33.4,6.8,7.6,10.6,11.5,2007-09-24
22.7,23.5,NA,NA,31.55,33.55,6.8,7.6,10.6,11.5,2007-09-25
22.6,23.4,NA,NA,31.55,33.55,6.8,7.6,10.6,11.5,2007-09-26
22.5,23.3,NA,NA,31.35,33.35,6.8,7.6,10.6,11.5,2007-09-27
22.6,23.4,NA,NA,31.55,33.55,6.8,7.6,10.6,11.5,2007-09-28
22.6,23.4,NA,NA,31.55,33.55,6.8,7.6,10.6,11.5,2007-09-29
22.6,23.4,NA,NA,31.55,33.55,6.8,7.6,10.6,11.5,2007-09-30
22.6,23.4,NA,NA,31.75,33.75,6.8,7.6,10.6,11.5,2007-10-01
22.4,23.2,NA,NA,31.45,33.45,6.8,7.6,10.6,11.5,2007-10-02
22.4,23.2,NA,NA,31.25,33.25,6.8,7.6,10.6,11.5,2007-10-03
22.3,23.1,NA,NA,31,33,6.8,7.6,10.6,11.5,2007-10-04
22.35,22.95,NA,NA,31.2,32.9,6.8,7.6,10.8,11.7,2007-10-05
22.35,22.95,NA,NA,31.2,32.9,6.8,7.6,10.8,11.7,2007-10-06
22.35,22.95,NA,NA,31.2,32.9,6.8,7.6,10.8,11.7,2007-10-07
22.35,22.9,NA,NA,31,32.7,6.8,7.6,10.8,11.7,2007-10-08
21.85,22.65,NA,NA,30.35,32.35,6.8,7.6,10.8,11.7,2007-10-09
21.85,22.65,NA,NA,30.4,32.4,6.8,7.6,10.8,11.7,2007-10-10
21.85,22.65,NA,NA,30.45,32.45,6.8,7.6,10.8,11.7,2007-10-11
21.85,22.45,NA,NA,30.55,32.55,6.6,7.4,10.8,11.7,2007-10-12
21.85,22.45,NA,NA,30.55,32.55,6.6,7.4,10.8,11.7,2007-10-13
21.85,22.45,NA,NA,30.55,32.55,6.6,7.4,10.8,11.7,2007-10-14
21.85,22.45,NA,NA,30.55,32.55,6.6,7.4,10.8,11.7,2007-10-15
21.85,22.45,NA,NA,30.55,32.55,6.6,7.4,10.8,11.7,2007-10-16
21.75,22.35,NA,NA,30.5,32.2,6.6,7.4,10.8,11.7,2007-10-17
21.75,22.35,NA,NA,30.65,32.35,6.6,7.4,10.8,11.7,2007-10-18
21.95,22.55,NA,NA,30.95,32.65,6.6,7.4,10.8,11.7,2007-10-19
21.95,22.55,NA,NA,30.95,32.65,6.6,7.4,10.8,11.7,2007-10-20
21.95,22.55,NA,NA,30.95,32.65,6.6,7.4,10.8,11.7,2007-10-21
21.8,22.4,NA,NA,30.75,32.45,6.6,7.4,10.8,11.7,2007-10-22
21.6,22.2,NA,NA,30.4,32.1,6.5,7.3,10.7,11.6,2007-10-23
21.6,22.2,NA,NA,30.35,32.1,6.5,7.3,10.7,11.6,2007-10-24
21.6,22.2,NA,NA,30.5,32.2,6.5,7.3,10.7,11.6,2007-10-25
21.7,22.3,NA,NA,30.8,32.55,6.5,7.3,10.7,11.6,2007-10-26
21.7,22.3,NA,NA,30.8,32.55,6.5,7.3,10.7,11.6,2007-10-27
21.7,22.3,NA,NA,30.8,32.55,6.5,7.3,10.7,11.6,2007-10-28
21.6,22.2,NA,NA,30.7,32.4,6.5,7.3,10.7,11.6,2007-10-29
21.7,22.3,NA,NA,30.9,32.6,6.5,7.3,10.7,11.6,2007-10-30
21.5,22.1,NA,NA,30.65,32.35,6.5,7.3,10.7,11.6,2007-10-31
21.7,22.3,NA,NA,31,32.75,6.5,7.3,10.7,11.6,2007-11-01
21.7,22.3,NA,NA,31,32.75,6.5,7.3,10.7,11.6,2007-11-02
21.7,22.3,NA,NA,31,32.75,6.5,7.3,10.7,11.6,2007-11-03
21.7,22.3,NA,NA,31,32.75,6.5,7.3,10.7,11.6,2007-11-04
21.6,22.2,NA,NA,30.8,32.55,6.5,7.3,10.7,11.6,2007-11-05
21.7,22.3,NA,NA,31.2,32.95,6.5,7.3,10.8,11.8,2007-11-06
21.7,22.3,NA,NA,31.2,32.95,6.5,7.3,10.8,11.8,2007-11-07
21.6,22.2,NA,NA,31.35,33.1,6.5,7.3,11,12,2007-11-08
21.65,22.25,NA,NA,31.35,33.1,6.5,7.3,11,12,2007-11-09
21.65,22.25,NA,NA,31.35,33.1,6.5,7.3,11,12,2007-11-10
21.65,22.25,NA,NA,31.35,33.1,6.5,7.3,11,12,2007-11-11
21.7,22.3,NA,NA,31.15,32.9,6.7,7.5,11.3,12.3,2007-11-12
21.7,22.3,NA,NA,31.25,33,6.7,7.5,11.3,12.3,2007-11-13
21.65,22.25,NA,NA,31.3,33.1,6.7,7.5,11.3,12.3,2007-11-14
21.65,22.25,NA,NA,31.25,33,6.7,7.5,11.3,12.3,2007-11-15
21.7,22.3,NA,NA,31.4,33.1,6.7,7.5,11.3,12.3,2007-11-16
21.7,22.3,NA,NA,31.4,33.1,6.7,7.5,11.3,12.3,2007-11-17
21.7,22.3,NA,NA,31.4,33.1,6.7,7.5,11.3,12.3,2007-11-18
21.6,22.2,NA,NA,31.25,33,6.7,7.5,11.3,12.3,2007-11-19
21.65,22.25,NA,NA,31.6,33.35,6.7,7.5,11.3,12.3,2007-11-20
21.6,22.2,NA,NA,31.6,33.4,6.7,7.5,11.3,12.3,2007-11-21
21.6,22.2,NA,NA,31.65,33.4,6.7,7.5,11.3,12.3,2007-11-22
21.6,22.2,NA,NA,31.6,33.35,6.7,7.5,11.3,12.3,2007-11-23
21.6,22.2,NA,NA,31.6,33.35,6.7,7.5,11.3,12.3,2007-11-24
21.6,22.2,NA,NA,31.6,33.35,6.7,7.5,11.3,12.3,2007-11-25
21.6,22.2,NA,NA,31.7,33.45,6.7,7.5,11.3,12.3,2007-11-26
21.55,22.15,NA,NA,31.55,33.3,6.7,7.5,11.3,12.3,2007-11-27
21.55,22.15,NA,NA,31.55,33.3,6.7,7.5,11.3,12.3,2007-11-28
21.6,22.2,NA,NA,31.5,33.25,6.6,7.3,11.2,12.1,2007-11-29
21.65,22.25,NA,NA,31.55,33.3,6.6,7.3,11.2,12.1,2007-11-30
21.65,22.25,NA,NA,31.55,33.3,6.6,7.3,11.2,12.1,2007-12-01
21.65,22.25,NA,NA,31.55,33.3,6.6,7.3,11.2,12.1,2007-12-02
21.55,22.15,NA,NA,31.15,32.9,6.6,7.3,11.2,12.1,2007-12-03
21.55,22.15,NA,NA,31.35,33.1,6.6,7.3,11.2,12.1,2007-12-04
21.5,22.1,NA,NA,31.1,32.85,6.6,7.3,11.2,12.1,2007-12-05
21.55,22.15,NA,NA,31.1,32.85,6.6,7.3,11.2,12.1,2007-12-06
21.5,22.1,NA,NA,31.1,32.8,6.6,7.3,11.2,12.1,2007-12-07
21.5,22.1,NA,NA,31.1,32.8,6.6,7.3,11.2,12.1,2007-12-08
21.5,22.1,NA,NA,31.1,32.8,6.6,7.3,11.2,12.1,2007-12-09
21.35,21.95,NA,NA,31.05,32.75,6.6,7.3,11.2,12.1,2007-12-10
21.4,22,NA,NA,31.05,32.8,6.6,7.3,11.2,12.1,2007-12-11
21.45,22.05,NA,NA,31.1,32.85,6.6,7.3,11.2,12.1,2007-12-12
21.4,22,NA,NA,30.85,32.55,6.6,7.3,11.2,12.1,2007-12-13
21.35,21.95,NA,NA,30.8,32.5,6.6,7.3,11.2,12.1,2007-12-14
21.35,21.95,NA,NA,30.8,32.5,6.6,7.3,11.2,12.1,2007-12-15
21.35,21.95,NA,NA,30.8,32.5,6.6,7.3,11.2,12.1,2007-12-16
21.25,21.85,NA,NA,30.15,31.85,6.6,7.3,11.2,12.1,2007-12-17
21.25,21.85,NA,NA,30.15,31.85,6.6,7.3,11.2,12.1,2007-12-18
21.2,21.8,NA,NA,30.15,31.85,6.5,7.2,11,11.9,2007-12-19
21.3,21.9,NA,NA,30.15,31.85,6.5,7.2,11,11.9,2007-12-20
21.3,21.9,NA,NA,30.2,31.9,6.5,7.2,11,11.9,2007-12-21
21.3,21.9,NA,NA,30.2,31.9,6.5,7.2,11,11.9,2007-12-22
21.3,21.9,NA,NA,30.2,31.9,6.5,7.2,11,11.9,2007-12-23
21.3,21.9,NA,NA,30.25,31.95,6.5,7.2,11,11.9,2007-12-24
21.3,21.9,NA,NA,30.25,31.95,6.5,7.2,11,11.9,2007-12-25
21.25,21.85,NA,NA,30.34,32.14,6.4,7.1,11,10.9,2007-12-26
21.25,21.85,NA,NA,30.7,32.4,6.5,7.2,11,11.9,2007-12-27
21.55,21.6,NA,NA,31.55,31.62,6.75,6.8,11.55,11.6,2007-12-28
21.55,21.6,NA,NA,31.55,31.62,6.75,6.8,11.55,11.6,2007-12-29
21.55,21.6,NA,NA,31.55,31.62,6.75,6.8,11.55,11.6,2007-12-30
21.55,21.6,NA,NA,31.55,31.62,6.75,6.8,11.55,11.6,2007-12-31
21.55,21.6,NA,NA,31.55,31.62,6.75,6.8,11.55,11.6,2008-01-01
21.2,21.8,NA,NA,30.8,32.55,6.5,7.2,11,11.9,2008-01-02
21.2,21.8,NA,NA,30.8,32.55,6.5,7.2,11,11.9,2008-01-03
21.2,21.8,NA,NA,30.9,32.6,6.5,7.2,11,11.9,2008-01-04
21.2,21.8,NA,NA,30.9,32.6,6.5,7.2,11,11.9,2008-01-05
21.2,21.8,NA,NA,30.9,32.6,6.5,7.2,11,11.9,2008-01-06
21.25,21.85,NA,NA,30.75,32.5,6.5,7.2,11,11.9,2008-01-07
21.1,21.7,NA,NA,30.65,32.35,6.5,7.2,11,11.9,2008-01-08
20.9,21.5,NA,NA,30.25,31.95,6.5,7.2,11,11.9,2008-01-09
20.8,21.4,NA,NA,30.4,32.1,6.5,7.2,11,11.9,2008-01-10
20.65,21.25,NA,NA,30.15,31.85,6.2,6.9,11.1,12,2008-01-11
20.65,21.25,NA,NA,30.15,31.85,6.2,6.9,11.1,12,2008-01-12
20.65,21.25,NA,NA,30.15,31.85,6.2,6.9,11.1,12,2008-01-13
20.9,21.5,NA,NA,30.7,32.45,6.2,6.9,11.1,12,2008-01-14
21,21.6,NA,NA,30.7,32.5,6.2,6.9,11.3,12.26,2008-01-15
21,21.6,NA,NA,30.35,32.15,6.2,6.9,11.1,12,2008-01-16
20.95,21.55,NA,NA,30.35,32.1,6.2,6.9,11.1,12,2008-01-17
20.9,21.5,NA,NA,30.15,31.9,6.2,6.9,11.3,12.3,2008-01-18
20.9,21.5,NA,NA,30.15,31.9,6.2,6.9,11.3,12.3,2008-01-19
20.9,21.5,NA,NA,30.15,31.9,6.2,6.9,11.3,12.3,2008-01-20
20.9,21.5,NA,NA,30.15,31.9,6.2,6.9,11.3,12.3,2008-01-21
20.8,21.4,NA,NA,29.8,31.55,6.2,6.9,11.3,12.3,2008-01-22
20.8,21.4,NA,NA,29.8,31.55,6.2,6.9,11.3,12.3,2008-01-23
20.75,21.35,NA,NA,30.15,31.9,6.2,6.9,11.3,12.3,2008-01-24
20.85,21.45,NA,NA,30.2,31.9,6.2,6.9,11.3,12.3,2008-01-25
20.85,21.45,NA,NA,30.2,31.9,6.2,6.9,11.3,12.3,2008-01-26
20.85,21.45,NA,NA,30.2,31.9,6.2,6.9,11.3,12.3,2008-01-27
20.75,21.35,NA,NA,30.3,32,6.2,6.9,11.3,12.3,2008-01-28
20.75,21.35,NA,NA,30.2,37.95,6.2,6.9,11.1,12.1,2008-01-29
20.75,21.35,NA,NA,30.3,32.05,6.2,6.9,11.1,12.1,2008-01-30
20.7,21.3,NA,NA,30.3,32.05,6.2,6.9,11.1,12.1,2008-01-31
20.7,21.3,NA,NA,30.3,32.05,6.2,6.9,11.1,12.1,2008-02-01
20.7,21.3,NA,NA,30.3,32.05,6.2,6.9,11.1,12.1,2008-02-02
20.7,21.3,NA,NA,30.3,32.05,6.2,6.9,11.1,12.1,2008-02-03
20.7,21.3,NA,NA,30.3,32.05,6.2,6.9,11.1,12.1,2008-02-04
20.7,21.3,NA,NA,30.3,32.05,6.2,6.9,11.1,12.1,2008-02-05
20.35,20.95,NA,NA,29.4,31.1,6.2,6.9,11.1,12.1,2008-02-06
20.35,20.95,NA,NA,29.1,30.8,6.2,6.9,10.7,11.7,2008-02-07
20.65,21.25,NA,NA,29.55,31.25,6.2,6.9,10.7,11.7,2008-02-08
20.65,21.25,NA,NA,29.55,31.25,6.2,6.9,10.7,11.7,2008-02-09
20.65,21.25,NA,NA,29.55,31.25,6.2,6.9,10.7,11.7,2008-02-10
20.75,21.35,NA,NA,29.7,31.4,6.2,6.9,10.7,11.7,2008-02-11
20.95,21.55,NA,NA,30.15,31.85,6.2,6.9,10.7,11.7,2008-02-12
20.95,21.55,NA,NA,30.05,31.75,6.2,6.9,10.7,11.7,2008-02-13
20.65,21.25,NA,NA,29.8,31.5,6.2,6.9,10.7,11.7,2008-02-14
20.65,21.25,NA,NA,29.8,31.5,6.2,6.9,10.7,11.7,2008-02-15
20.65,21.25,NA,NA,29.8,31.5,6.2,6.9,10.7,11.7,2008-02-16
20.65,21.25,NA,NA,29.8,31.5,6.2,6.9,10.7,11.7,2008-02-17
20.75,21.35,NA,NA,29.95,31.65,6.2,6.9,10.7,11.7,2008-02-18
20.65,21.25,NA,NA,29.95,31.65,6.2,6.9,10.7,11.7,2008-02-19
20.6,21.2,NA,NA,29.8,31.5,6.2,6.9,10.7,11.7,2008-02-20
20.8,21.4,NA,NA,30.4,32.1,6.2,6.9,10.7,11.7,2008-02-21
20.8,21.4,NA,NA,30.45,32.15,6.2,6.9,10.7,11.7,2008-02-22
20.8,21.4,NA,NA,30.45,32.15,6.2,6.9,10.7,11.7,2008-02-23
20.8,21.4,NA,NA,30.45,32.15,6.2,6.9,10.7,11.7,2008-02-24
20.7,21.3,NA,NA,30.3,32,6.2,6.9,10.7,11.7,2008-02-25
20.7,21.3,NA,NA,30.45,32.2,6.2,6.9,10.7,11.7,2008-02-26
20.75,21.35,NA,NA,31,32.8,6.2,6.9,10.7,11.7,2008-02-27
20.75,21.35,NA,NA,31.05,32.85,6.2,6.9,10.7,11.7,2008-02-28
20.55,21.15,NA,NA,30.75,32.6,6.2,6.9,10.9,11.9,2008-02-29
20.55,21.15,NA,NA,30.75,32.6,6.2,6.9,10.9,11.9,2008-03-01
20.55,21.15,NA,NA,30.75,32.6,6.2,6.9,10.9,11.9,2008-03-02
20.55,21.15,NA,NA,30.75,32.6,6.2,6.9,10.9,11.9,2008-03-03
20.65,21.25,NA,NA,31,32.85,6.2,6.9,10.9,11.9,2008-03-04
20.5,21.1,NA,NA,30.9,32.75,6.2,6.9,10.9,11.9,2008-03-05
20.55,21.15,NA,NA,31.15,33,6.2,6.9,10.9,11.9,2008-03-06
20.55,21.15,NA,NA,31.1,32.9,6.2,6.9,10.9,11.9,2008-03-07
20.55,21.15,NA,NA,31.1,32.9,6.2,6.9,10.9,11.9,2008-03-08
20.55,21.15,NA,NA,31.1,32.9,6.2,6.9,10.9,11.9,2008-03-09
20.4,21,NA,NA,30.9,32.7,6.2,6.9,11.1,12.1,2008-03-10
20.4,21,NA,NA,30.9,32.7,6.2,6.9,11.1,12.1,2008-03-11
20.4,21,NA,NA,30.9,32.7,6.2,6.9,11.1,12.1,2008-03-12
20.55,21.15,NA,NA,31.6,33.45,6.2,6.9,11.45,12.45,2008-03-13
20.55,21.15,NA,NA,31.65,33.5,6.2,6.9,11.45,12.45,2008-03-14
20.55,21.15,NA,NA,31.65,33.5,6.2,6.9,11.45,12.45,2008-03-15
20.55,21.15,NA,NA,31.65,33.5,6.2,6.9,11.45,12.45,2008-03-16
20.55,21.15,NA,NA,31.65,33.5,6.2,6.9,11.45,12.45,2008-03-17
20.55,21.15,NA,NA,31.65,33.5,6.2,6.9,11.45,12.45,2008-03-18
20.55,21.15,NA,NA,31.65,33.5,6.2,6.9,11.45,12.45,2008-03-19
20.55,21.15,NA,NA,31.65,33.5,6.2,6.9,11.45,12.45,2008-03-20
20.55,21.15,NA,NA,31.65,33.5,6.2,6.9,11.45,12.45,2008-03-21
20.55,21.15,NA,NA,31.65,33.5,6.2,6.9,11.45,12.45,2008-03-22
20.55,21.15,NA,NA,31.65,33.5,6.2,6.9,11.45,12.45,2008-03-23
20.3,20.9,NA,NA,30.9,32.75,6.2,6.9,11.45,12.45,2008-03-24
20.3,20.9,NA,NA,31.25,33.1,6.2,6.9,11.45,12.45,2008-03-25
20.15,20.75,NA,NA,31.45,33.35,6.2,6.9,11.45,12.45,2008-03-26
20.15,20.75,NA,NA,31.35,33.25,6.2,6.9,11.45,12.45,2008-03-27
20.15,20.75,NA,NA,31.35,33.25,6.2,6.9,11.45,12.45,2008-03-28
20.15,20.75,NA,NA,31.35,33.25,6.2,6.9,11.45,12.45,2008-03-29
20.15,20.75,NA,NA,31.35,33.25,6.2,6.9,11.45,12.45,2008-03-30
20.1,20.7,NA,NA,31.3,33.15,6.2,6.9,11.45,12.45,2008-03-31
20.1,20.7,NA,NA,31.3,33.15,6.2,6.9,11.45,12.45,2008-04-01
20.05,20.65,NA,NA,31,32.85,6.1,6.8,11,12,2008-04-02
19.85,20.45,NA,NA,30.7,32.5,6.1,6.8,11,12,2008-04-03
19.8,20.4,NA,NA,30.75,32.55,6.1,6.8,11,12,2008-04-04
19.8,20.4,NA,NA,30.75,32.55,6.1,6.8,11,12,2008-04-05
19.8,20.4,NA,NA,30.75,32.55,6.1,6.8,11,12,2008-04-06
19.8,20.4,NA,NA,30.7,32.55,6.1,6.8,11,12,2008-04-07
19.8,20.4,NA,NA,30.65,32.5,6.1,6.8,11,12,2008-04-08
19.8,20.4,NA,NA,30.95,32.8,6.1,6.8,11,12,2008-04-09
19.65,20.25,NA,NA,30.55,32.35,6.1,6.8,11,12,2008-04-10
19.6,20.2,NA,NA,30.6,32.4,6.1,6.8,11,12,2008-04-11
19.6,20.2,NA,NA,30.6,32.4,6.1,6.8,11,12,2008-04-12
19.6,20.2,NA,NA,30.6,32.4,6.1,6.8,11,12,2008-04-13
19.6,20.2,NA,NA,30.65,32.5,6.1,6.8,11,12,2008-04-14
19.5,20.1,NA,NA,30.35,32.2,6.1,6.8,11,12,2008-04-15
19.5,20.1,NA,NA,30.65,32.55,6.1,6.8,11,12,2008-04-16
19.45,20.05,NA,NA,30.5,32.3,6.1,6.8,11,12,2008-04-17
19.45,20.05,NA,NA,30.2,32.05,6.1,6.8,11,12,2008-04-18
19.45,20.05,NA,NA,30.2,32.05,6.1,6.8,11,12,2008-04-19
19.45,20.05,NA,NA,30.2,32.05,6.1,6.8,11,12,2008-04-20
19.35,19.95,NA,NA,30.55,32.4,6.1,6.8,11,12,2008-04-21
19.35,19.95,NA,NA,30.55,32.4,6.1,6.8,11,12,2008-04-22
19.35,19.95,NA,NA,30.35,32.15,6.1,6.8,11,12,2008-04-23
19.35,19.95,NA,NA,30.35,32.15,6.1,6.8,11,12,2008-04-24
19.65,20.25,NA,NA,30.25,32.05,5.8,6.5,10.7,11.7,2008-04-25
19.65,20.25,NA,NA,30.25,32.05,5.8,6.5,10.7,11.7,2008-04-26
19.65,20.25,NA,NA,30.25,32.05,5.8,6.5,10.7,11.7,2008-04-27
19.75,20.35,NA,NA,30.4,32.2,5.8,6.5,10.7,11.7,2008-04-28
19.85,20.45,NA,NA,30.6,32.45,5.8,6.5,10.7,11.7,2008-04-29
19.7,20.3,NA,NA,30.4,32.2,5.8,6.5,10.7,11.7,2008-04-30
19.7,20.3,NA,NA,30.4,32.2,5.8,6.5,10.7,11.7,2008-05-01
19.7,20.3,NA,NA,29.95,31.75,5.8,6.5,10.7,11.7,2008-05-02
19.7,20.3,NA,NA,29.95,31.75,5.8,6.5,10.7,11.7,2008-05-03
19.7,20.3,NA,NA,29.95,31.75,5.8,6.5,10.7,11.7,2008-05-04
19.7,20.3,NA,NA,30.1,31.9,5.8,6.5,10.7,11.7,2008-05-05
19.7,20.3,NA,NA,30.1,31.9,5.8,6.5,10.7,11.7,2008-05-06
19.75,20.35,NA,NA,30,31.8,5.8,6.5,10.7,11.7,2008-05-07
